SleeperId,Overall Rank,Name,Position,Team,Bye,Position Rank,Tier,OverallTier
7002,160,Juwan Johnson,TE,NO,,17,4,14
13285,161,Malachi Fields,WR,,,69,14,14
11646,162,Jalen Coker,WR,CAR,,70,14,14
12498,163,Mason Taylor,TE,NYJ,,18,4,14
8121,164,Romeo Doubs,WR,GB,,71,15,14
5012,165,Mark Andrews,TE,BAL,,19,4,14
11618,166,Jalen McMillan,WR,TB,,72,15,14
11655,167,Tyrone Tracy,RB,NYG,,43,9,14
982,168,Bruce Miller,FB,,,1,1,14
7567,169,Kenneth Gainwell,RB,PIT,,44,9,15
9759,170,C.J. Johnson,WR,,,73,15,15
6806,171,J.K. Dobbins,RB,DEN,,45,9,15
9504,172,Kayshon Boutte,WR,NE,,74,15,15
11627,173,Troy Franklin,WR,DEN,,75,15,15
12492,174,Pat Bryant,WR,DEN,,76,16,15
13278,175,Max Klare,TE,,,20,4,15
5022,176,Dallas Goedert,TE,PHI,,21,5,15
3321,177,Tyreek Hill,WR,MIA,,77,16,15
5967,178,Tony Pollard,RB,TEN,,46,10,15
12540,179,Chimere Dike,WR,TEN,,78,16,15
8132,180,Tyler Allgeier,RB,ATL,,47,10,15
1373,181,Geno Smith,QB,LV,,34,7,16
13380,182,Brenen Thompson,WR,,,79,16,16
12533,183,Jacory Croskey-Merritt,RB,WAS,,48,10,16
12509,184,Tre' Harris,WR,LAC,,80,16,16
8676,185,Rashid Shaheed,WR,SEA,,81,17,16
3214,186,Hunter Henry,TE,NE,,22,5,16
12499,187,Elic Ayomanor,WR,TEN,,82,17,16
5001,188,Dalton Schultz,TE,HOU,,23,5,16
13270,189,CJ Daniels,WR,,,83,17,16
13333,190,Deion Burks,WR,,,84,17,16
5844,191,T.J. Hockenson,TE,MIN,,24,5,16
13317,192,Ted Hurst,WR,,,85,17,16
9508,193,Tyjae Spears,RB,TEN,,49,10,17
4035,194,Alvin Kamara,RB,NO,,50,10,17
13302,195,Adam Randall,RB,,,51,11,17
12487,196,Terrance Ferguson,TE,LAR,,25,5,17
11603,197,AJ Barner,TE,SEA,,26,6,17
13282,198,Jack Endries,TE,,,27,6,17
12524,199,Shedeur Sanders,QB,CLE,,35,7,17
4137,200,James Conner,RB,ARI,,52,11,17
11576,201,Braelon Allen,RB,NYJ,,53,11,17
13401,202,Michael Trigg,TE,,,28,6,17
13354,203,Eric McAlister,WR,,,86,18,17
8131,204,Isaiah Likely,TE,BAL,,29,6,17
6783,205,Jerry Jeudy,WR,CLE,,87,18,18
4199,206,Aaron Jones,RB,MIN,,54,11,18
12497,207,Tory Horton,WR,SEA,,88,18,18
9502,208,Tank Dell,WR,HOU,,89,18,18
12504,209,Kaleb Johnson,RB,PIT,,55,11,18
11647,210,Kimani Vidal,RB,LAC,,56,12,18
12536,211,Jaylin Noel,WR,HOU,,90,18,18
8154,212,Brian Robinson,RB,SF,,57,12,18
12535,213,Isaac TeSlaa,WR,DET,,91,19,18
8408,214,Jordan Mason,RB,MIN,,58,12,18
8205,215,Isiah Pacheco,RB,KC,,59,12,18
12502,216,Gunnar Helm,TE,TEN,,30,6,18
8161,217,Malik Willis,QB,GB,,36,8,19
11637,218,Keon Coleman,WR,BUF,,92,19,19
11583,219,Jonathon Brooks,RB,CAR,,60,12,19
12469,220,Dylan Sampson,RB,CLE,,61,13,19
7591,221,Justin Fields,QB,NYJ,,37,8,19
3257,222,Jacoby Brissett,QB,ARI,,38,8,19
11625,223,Adonai Mitchell,WR,NYJ,,93,19,19
13400,224,Justin Joly,TE,,,31,7,19
13300,225,Le'Veon Moss,RB,,,62,13,19
7527,226,Mac Jones,QB,SF,,39,8,19
12547,227,Kyle Williams,WR,NE,,94,19,19
11435,228,Emanuel Wilson,RB,GB,,63,13,19
9225,229,Tank Bigsby,RB,PHI,,64,13,20
5848,230,Marquise Brown,WR,KC,,95,19,20
12510,231,Jalen Milroe,QB,SEA,,40,8,20
13277,232,CJ Donaldson,RB,,,65,13,20
4033,233,David Njoku,TE,CLE,,32,7,20
11626,234,Xavier Legette,WR,CAR,,96,20,20
7571,235,Rashod Bateman,WR,BAL,,97,20,20
13348,236,J'Mari Taylor,RB,,,66,14,20
12476,237,Devin Neal,RB,NO,,67,14,20
13404,238,Garrett Nussmeier,QB,,,41,9,20
4950,239,Christian Kirk,WR,HOU,,98,20,20
6865,240,Colby Parkinson,TE,LAR,,33,7,20
12521,241,Elijah Arroyo,TE,SEA,,34,7,21
8210,242,Chig Okonkwo,TE,TEN,,35,7,21
7090,243,Darnell Mooney,WR,ATL,,99,20,21
9506,244,Sean Tucker,RB,TB,,68,14,21
8698,245,Jake Tonges,TE,SF,,36,8,21
13403,246,Jam Miller,RB,,,69,14,21
4981,247,Calvin Ridley,WR,TEN,,100,20,21
1166,248,Kirk Cousins,QB,ATL,,42,9,21
7600,249,Pat Freiermuth,TE,PIT,,37,8,21
8111,250,Cade Otton,TE,TB,,38,8,21
8136,251,Rachaad White,RB,TB,,70,14,21
1479,252,Keenan Allen,WR,LAC,,101,21,21
12483,253,Jack Bech,WR,LV,,102,21,22
1466,254,Travis Kelce,TE,KC,,39,8,22
9486,255,Dontayvion Wicks,WR,GB,,103,21,22
13318,256,Noah Thomas,WR,,,104,21,22
13306,257,Taylen Green,QB,,,43,9,22
10219,258,Chris Rodriguez,RB,WAS,,71,15,22
4066,259,Evan Engram,TE,DEN,,40,8,22
13307,260,Marlin Klein,TE,,,41,9,22
4018,261,Joe Mixon,RB,HOU,,72,15,22
11610,262,Malik Washington,WR,MIA,,105,21,22
11596,263,Ben Sinnott,TE,WAS,,42,9,22
13319,264,Oscar Delp,TE,,,43,9,22
9494,265,Marvin Mims,WR,DEN,,106,22,23
11575,266,Ray Davis,RB,BUF,,73,15,23
11834,267,Devaughn Vele,WR,NO,,107,22,23
10444,268,Cedric Tillman,WR,CLE,,108,22,23
7528,269,Najee Harris,RB,LAC,,74,15,23
10213,270,Tre Tucker,WR,LV,,109,22,23
13336,271,Dane Key,WR,,,110,22,23
11783,272,Ryan Flournoy,WR,DAL,,111,23,23
12495,273,Ollie Gordon,RB,MIA,,75,15,23
4039,274,Cooper Kupp,WR,SEA,,112,23,23
12500,275,Quinn Ewers,QB,MIA,,44,9,23
9511,276,Keaton Mitchell,RB,BAL,,76,16,23
9757,277,Kendre Miller,RB,NO,,77,16,24
6149,278,Darius Slayton,WR,NYG,,113,23,24
12457,279,Jaydon Blue,RB,DAL,,78,16,24
12485,280,Tez Johnson,WR,TB,,114,23,24
9501,281,DeMario Douglas,WR,NE,,115,23,24
13394,282,Josh Cameron,WR,,,116,24,24
13350,283,Joe Fagnano,QB,,,45,9,24
11643,284,Jaylen Wright,RB,MIA,,79,16,24
12455,285,Brashard Smith,RB,KC,,80,16,24
11571,286,Isaiah Davis,RB,NYJ,,81,17,24
96,287,Aaron Rodgers,QB,PIT,,46,10,24
9482,288,Michael Mayer,TE,LV,,44,9,24
11600,289,Ja'Tavion Sanders,TE,CAR,,45,9,25
4993,290,Mike Gesicki,TE,CIN,,46,10,25
6130,291,Devin Singletary,RB,NYG,,82,17,25
19,292,Joe Flacco,QB,CIN,,47,10,25
11630,293,Roman Wilson,WR,PIT,,117,24,25
4098,294,Kareem Hunt,RB,KC,,83,17,25
11651,295,Isaac Guerendo,RB,SF,,84,17,25
4988,296,Nick Chubb,RB,HOU,,85,17,25
13284,297,Dylan Devezin,RB,,,86,18,25
13309,298,Aaron Anderson,WR,,,118,24,25
7670,299,Joshua Palmer,WR,BUF,,119,24,25
7607,300,Michael Carter,RB,ARI,,87,18,25
8143,301,Jerome Ford,RB,CLE,,88,18,26
8188,302,Tyquan Thornton,WR,KC,,120,24,26
2505,303,Darren Waller,TE,MIA,,47,10,26
12471,304,DJ Giddens,RB,IND,,89,18,26
973,305,Anthony Sherman,RB,,,90,18,26
9507,306,Titus Swen,RB,,,91,19,26
8180,307,Jalen Nailor,WR,MIN,,121,25,26
12503,308,Isaiah Bond,WR,CLE,,122,25,26
12505,309,Jalen Royals,WR,KC,,123,25,26
963,310,Luke Stocker,TE,,,48,10,26
9510,311,Lew Nichols,RB,PIT,,92,19,26
11579,312,Audric Estime,RB,NO,,93,19,26
2306,313,Jameis Winston,QB,NYG,,48,10,27
12541,314,Dont'e Thornton,WR,LV,,124,25,27
13356,315,Trebor Pena,WR,,,125,25,27
12738,316,Phil Mafah,RB,DAL,,94,19,27
8125,317,Calvin Austin,WR,PIT,,126,26,27
9503,318,Jacob Copeland,WR,,,127,26,27
5995,319,Justice Hill,RB,BAL,,95,19,27
12543,320,Tahj Brooks,RB,CIN,,96,20,27
6826,321,Cole Kmet,TE,CHI,,49,10,27
9498,322,Jadon Haselwood,WR,,,128,26,27
13316,323,Eric Rivers,WR,,,129,26,27
9479,324,Darnell Washington,TE,PIT,,50,10,27
11569,325,Jarquez Hunter,RB,LAR,,97,20,28
4144,326,Jonnu Smith,TE,PIT,,51,11,28
11439,327,Jaleel McLaughlin,RB,DEN,,98,20,28
9499,328,Bryce Ford-Wheaton,WR,NYG,,130,26,28
9481,329,Luke Musgrave,TE,GB,,52,11,28
8147,330,John Metchie,WR,NYJ,,131,27,28
9495,331,Rakim Jarrett,WR,,,132,27,28
4147,332,Samaje Perine,RB,CIN,,99,20,28
10226,333,Andrei Iosivas,WR,CIN,,133,27,28
7828,334,Noah Gray,TE,KC,,53,11,28
9496,335,Sam James,WR,,,134,27,28
2307,336,Marcus Mariota,QB,WAS,,49,10,28
1234,337,Russell Wilson,QB,NYG,,50,10,29
12531,338,Trevor Etienne,RB,CAR,,100,20,29
12472,339,Raheim Sanders,RB,CLE,,101,21,29
1339,340,Zach Ertz,TE,WAS,,54,11,29
6039,341,Ty Johnson,RB,BUF,,102,21,29
11577,342,Will Shipley,RB,PHI,,103,21,29
4454,343,Kendrick Bourne,WR,SF,,135,27,29
8800,344,Malik Davis,RB,DAL,,104,21,29
12482,345,Savion Williams,WR,GB,,136,28,29
12467,346,Jordan James,RB,SF,,105,21,29
3286,347,Demarcus Robinson,WR,SF,,137,28,29
827,348,Tyrod Taylor,QB,NYJ,,51,11,29
12544,349,LeQuint Allen,RB,JAX,,106,22,30
11588,350,Jawhar Jordan,RB,HOU,,107,22,30
12511,351,Will Howard,QB,PIT,,52,11,30
12641,352,Jaylin Lane,WR,WAS,,138,28,30
11623,353,Jordan Whittington,WR,LAR,,139,28,30
6151,354,Miles Sanders,RB,DAL,,108,22,30
4177,355,Mack Hollins,WR,NE,,140,28,30
5857,356,Noah Fant,TE,CIN,,55,11,30
11199,357,Emari Demercado,RB,ARI,,109,22,30
12718,358,Konata Mumpfield,WR,LAR,,141,29,30
11650,359,Luke McCaffrey,WR,WAS,,142,29,30
12496,360,Tai Felton,WR,MIN,,143,29,30
3271,361,Tyler Higbee,TE,LAR,,56,12,31
12523,362,Jimmy Horn,WR,CAR,,144,29,31
13273,363,Josh Cuevas,TE,,,57,12,31
11592,364,Erick All,TE,CIN,,58,12,31
13315,365,Dean Connors,RB,,,110,22,31
11599,366,Cade Stover,TE,HOU,,59,12,31
13322,367,Sam Roush,TE,,,60,12,31
12670,368,KeAndre Lambert-Smith,WR,LAC,,145,29,31
13329,369,Malik Benson,WR,,,146,30,31
13308,370,Bauer Sharp,TE,,,61,13,31
6136,371,Jarrett Stidham,QB,DEN,,53,11,31
13299,372,Nate Boerkircher,TE,,,62,13,31
13283,373,Hollywood Smothers,RB,,,111,23,32
10235,374,Roschon Johnson,RB,CHI,,112,23,32
13312,375,Josh Kattus,TE,,,63,13,32
11581,376,MarShawn Lloyd,RB,GB,,113,23,32
13323,377,Rahsul Faison,RB,,,114,23,32
13289,378,Drew Allar,QB,,,54,11,32
5906,379,Dawson Knox,TE,BUF,,64,13,32
13339,380,Davon Booth,RB,,,115,23,32
9230,381,Tanner McKee,QB,PHI,,55,11,32
13313,382,Emmanuel Henderson,WR,,,147,30,32
13338,383,Kevin Coleman,WR,,,148,30,32
8119,384,Jahan Dotson,WR,PHI,,149,30,32
13292,385,Lake McRee,TE,,,65,13,33
13296,386,Caleb Douglas,WR,,,150,30,33
11557,387,Joe Milton,QB,DAL,,56,12,33
13326,388,DT Sheffield,WR,,,151,31,33
13342,389,John Michael Gyllenborg,TE,,,66,14,33
4663,390,Austin Ekeler,RB,WAS,,116,24,33
11562,391,Spencer Rattler,QB,NO,,57,12,33
1426,392,DeAndre Hopkins,WR,BAL,,152,31,33
13304,393,O'Mega Blake,WR,,,153,31,33
5970,394,Greg Dortch,WR,ARI,,154,31,33
13310,395,Miller Moss,QB,,,58,12,33
4381,396,Taysom Hill,TE,NO,,67,14,33
6943,397,Gabe Davis,WR,BUF,,155,31,34
13357,398,Lance Mason,TE,,,68,14,34
13327,399,Desmond Reid,RB,,,117,24,34
7596,400,Elijah Moore,WR,,,156,32,34
