SleeperId,Overall Rank,Name,Position,Team,Bye,Position Rank,Tier,OverallTier
7021,105,Rico Dowdle,RB,PIT,,31,7,9
12493,106,Oronde Gadsden,TE,LAC,,10,2,9
7594,107,Chuba Hubbard,RB,CAR,,32,7,9
11586,108,Blake Corum,RB,LAR,,33,7,9
11638,109,Ricky Pearsall,WR,SF,,39,8,10
8142,110,Alec Pierce,WR,IND,,40,8,10
4037,111,Chris Godwin,WR,TB,,41,9,10
9487,112,Parker Washington,WR,JAX,,42,9,10
3214,113,Hunter Henry,TE,NE,,11,3,10
5022,114,Dallas Goedert,TE,PHI,,12,3,10
6806,115,J.K. Dobbins,RB,DEN,,34,7,10
5012,116,Mark Andrews,TE,BAL,,13,3,10
8110,117,Jake Ferguson,TE,DAL,,14,3,10
5001,118,Dalton Schultz,TE,HOU,,15,3,10
9756,119,Jordan Addison,WR,MIN,,43,9,10
13275,120,Ty Simpson,QB,,,28,6,10
4217,121,George Kittle,TE,SF,,16,4,11
8154,122,Brian Robinson,RB,ATL,,35,7,11
7002,123,Juwan Johnson,TE,NO,,17,4,11
8126,124,Wan'Dale Robinson,WR,TEN,,44,9,11
9480,125,Brenton Strange,TE,JAX,,18,4,11
1466,126,Travis Kelce,TE,KC,,19,4,11
6819,127,Michael Pittman,WR,PIT,,45,9,11
13330,128,Kenyon Sadiq,TE,,,20,4,11
9754,129,Quentin Johnston,WR,LAC,,46,10,11
4199,130,Aaron Jones,RB,MIN,,36,8,11
7567,131,Kenneth Gainwell,RB,TB,,37,8,11
8131,132,Isaiah Likely,TE,NYG,,21,5,11
2449,133,Stefon Diggs,WR,,,47,10,12
8132,134,Tyler Allgeier,RB,ARI,,38,8,12
8121,135,Romeo Doubs,WR,NE,,48,10,12
4137,136,James Conner,RB,ARI,,39,8,12
10222,137,Jayden Reed,WR,GB,,49,10,12
12533,138,Jacory Croskey-Merritt,RB,WAS,,40,8,12
8134,139,Khalil Shakir,WR,BUF,,50,10,12
11624,140,Xavier Worthy,WR,KC,,51,11,12
7049,141,Jauan Jennings,WR,,,52,11,12
13286,142,Jadarian Price,RB,,,41,9,12
11603,143,AJ Barner,TE,SEA,,22,5,12
9753,144,Zach Charbonnet,RB,SEA,,42,9,12
6768,145,Tua Tagovailoa,QB,ATL,,29,6,13
12484,146,Jayden Higgins,WR,HOU,,53,11,13
5844,147,T.J. Hockenson,TE,MIN,,23,5,13
12474,148,Woody Marks,RB,HOU,,43,9,13
13298,149,KC Concepcion,WR,,,54,11,13
11559,150,Michael Penix,QB,ATL,,30,6,13
11565,151,J.J. McCarthy,QB,MIN,,31,7,13
4033,152,David Njoku,TE,,,24,5,13
11646,153,Jalen Coker,WR,CAR,,55,11,13
11655,154,Tyrone Tracy,RB,NYG,,44,9,13
8408,155,Jordan Mason,RB,MIN,,45,9,13
9500,156,Josh Downs,WR,IND,,56,12,13
13337,157,Emmett Johnson,RB,,,46,10,14
6865,158,Colby Parkinson,TE,LAR,,25,5,14
3257,159,Jacoby Brissett,QB,ARI,,32,7,14
11589,160,Trey Benson,RB,ARI,,47,10,14
8210,161,Chig Okonkwo,TE,WAS,,26,6,14
12524,162,Shedeur Sanders,QB,CLE,,33,7,14
12498,163,Mason Taylor,TE,NYJ,,27,6,14
13345,164,Jonah Coleman,RB,,,48,10,14
13349,165,Eli Stowers,TE,,,28,6,14
4035,166,Alvin Kamara,RB,NO,,49,10,14
12487,167,Terrance Ferguson,TE,LAR,,29,6,14
9508,168,Tyjae Spears,RB,TEN,,50,10,14
8136,169,Rachaad White,RB,WAS,,51,11,15
11597,170,Theo Johnson,TE,NYG,,30,6,15
3321,171,Tyreek Hill,WR,,,57,12,15
8111,172,Cade Otton,TE,TB,,31,7,15
5872,173,Deebo Samuel,WR,,,58,12,15
13276,174,Omar Cooper,WR,,,59,12,15
12469,175,Dylan Sampson,RB,CLE,,52,11,15
12502,176,Gunnar Helm,TE,TEN,,32,7,15
13346,177,Denzel Boston,WR,,,60,12,15
13301,178,Antonio Williams,WR,,,61,13,15
7203,179,Antonio Williams,RB,,,53,11,15
12530,180,Travis Hunter,WR,JAX,,62,13,15
7527,181,Mac Jones,QB,SF,,34,7,16
9229,182,Anthony Richardson,QB,IND,,35,7,16
12501,183,Matthew Golden,WR,GB,,63,13,16
6783,184,Jerry Jeudy,WR,CLE,,64,13,16
11576,185,Braelon Allen,RB,NYJ,,54,11,16
1373,186,Geno Smith,QB,NYJ,,36,8,16
8676,187,Rashid Shaheed,WR,SEA,,65,13,16
11625,188,Adonai Mitchell,WR,NYJ,,66,14,16
9504,189,Kayshon Boutte,WR,NE,,67,14,16
13305,190,Mike Washington,RB,,,55,11,16
11618,191,Jalen McMillan,WR,TB,,68,14,16
11647,192,Kimani Vidal,RB,LAC,,56,12,16
10219,193,Chris Rodriguez,RB,JAX,,57,12,17
11583,194,Jonathon Brooks,RB,CAR,,58,12,17
11627,195,Troy Franklin,WR,DEN,,69,14,17
12492,196,Pat Bryant,WR,DEN,,70,14,17
9225,197,Tank Bigsby,RB,PHI,,59,12,17
12540,198,Chimere Dike,WR,TEN,,71,15,17
9511,199,Keaton Mitchell,RB,LAC,,60,12,17
6803,200,Brandon Aiyuk,WR,SF,,72,15,17
8205,201,Isiah Pacheco,RB,DET,,61,13,17
8698,202,Jake Tonges,TE,SF,,33,7,17
9506,203,Sean Tucker,RB,TB,,62,13,17
12509,204,Tre' Harris,WR,LAC,,73,15,17
4981,205,Calvin Ridley,WR,TEN,,74,15,18
13405,206,Kaytron Allen,RB,,,63,13,18
13293,207,Ja'Kobi Lane,WR,,,75,15,18
12535,208,Isaac TeSlaa,WR,DET,,76,16,18
12499,209,Elic Ayomanor,WR,TEN,,77,16,18
11435,210,Emanuel Wilson,RB,SEA,,64,13,18
4018,211,Joe Mixon,RB,,,65,13,18
13320,212,Zachariah Branch,WR,,,78,16,18
9502,213,Tank Dell,WR,HOU,,79,16,18
10213,214,Tre Tucker,WR,LV,,80,16,18
7591,215,Justin Fields,QB,KC,,37,8,18
13404,216,Garrett Nussmeier,QB,,,38,8,18
11575,217,Ray Davis,RB,BUF,,66,14,19
13288,218,Nicholas Singleton,RB,,,67,14,19
96,219,Aaron Rodgers,QB,,,39,8,19
12476,220,Devin Neal,RB,NO,,68,14,19
7528,221,Najee Harris,RB,,,69,14,19
12536,222,Jaylin Noel,WR,HOU,,81,17,19
11643,223,Jaylen Wright,RB,MIA,,70,14,19
12504,224,Kaleb Johnson,RB,PIT,,71,15,19
13347,225,Demond Claiborne,RB,,,72,15,19
9494,226,Marvin Mims,WR,DEN,,82,17,19
12510,227,Jalen Milroe,QB,SEA,,40,8,19
13274,228,Germie Bernard,WR,,,83,17,19
7090,229,Darnell Mooney,WR,NYG,,84,17,20
12547,230,Kyle Williams,WR,NE,,85,17,20
13317,231,Ted Hurst,WR,,,86,18,20
9757,232,Kendre Miller,RB,NO,,73,15,20
8180,233,Jalen Nailor,WR,LV,,87,18,20
12455,234,Brashard Smith,RB,KC,,74,15,20
11783,235,Ryan Flournoy,WR,DAL,,88,18,20
12497,236,Tory Horton,WR,SEA,,89,18,20
1166,237,Kirk Cousins,QB,,,41,9,20
13268,238,Elijah Sarratt,WR,,,90,18,20
13353,239,Chris Brazzell,WR,,,91,19,20
12511,240,Will Howard,QB,PIT,,42,9,20
13311,241,Chris Bell,WR,,,92,19,21
7571,242,Rashod Bateman,WR,BAL,,93,19,21
1479,243,Keenan Allen,WR,,,94,19,21
11637,244,Keon Coleman,WR,BUF,,95,19,21
4039,245,Cooper Kupp,WR,SEA,,96,20,21
12457,246,Jaydon Blue,RB,DAL,,75,15,21
11579,247,Audric Estime,RB,NO,,76,16,21
12483,248,Jack Bech,WR,LV,,97,20,21
11834,249,Devaughn Vele,WR,NO,,98,20,21
11569,250,Jarquez Hunter,RB,LAR,,77,16,21
4950,251,Christian Kirk,WR,SF,,99,20,21
13285,252,Malachi Fields,WR,,,100,20,21
13278,253,Max Klare,TE,,,34,7,22
13401,254,Michael Trigg,TE,,,35,7,22
12500,255,Quinn Ewers,QB,MIA,,43,9,22
4017,256,Deshaun Watson,QB,CLE,,44,9,22
13303,257,Cade Klubnik,QB,,,45,9,22
2307,258,Marcus Mariota,QB,WAS,,46,10,22
12470,259,Riley Leonard,QB,IND,,47,10,22
2306,260,Jameis Winston,QB,NYG,,48,10,22
11557,261,Joe Milton,QB,DAL,,49,10,22
11256,262,Tyson Bagent,QB,CHI,,50,10,22
13272,263,Carson Beck,QB,,,51,11,22
982,264,Bruce Miller,FB,,,1,1,22
9759,265,C.J. Johnson,WR,,,101,21,23
7600,266,Pat Freiermuth,TE,PIT,,36,8,23
12521,267,Elijah Arroyo,TE,SEA,,37,8,23
13402,268,Skyler Bell,WR,,,102,21,23
12495,269,Ollie Gordon,RB,MIA,,78,16,23
9482,270,Michael Mayer,TE,LV,,38,8,23
11610,271,Malik Washington,WR,MIA,,103,21,23
13338,272,Kevin Coleman,WR,,,104,21,23
12503,273,Isaiah Bond,WR,CLE,,105,21,23
12485,274,Tez Johnson,WR,TB,,106,22,23
12471,275,DJ Giddens,RB,IND,,79,16,23
4066,276,Evan Engram,TE,DEN,,39,8,23
973,277,Anthony Sherman,RB,,,80,16,24
9507,278,Titus Swen,RB,,,81,17,24
12467,279,Jordan James,RB,SF,,82,17,24
13300,280,Le'Veon Moss,RB,,,83,17,24
963,281,Luke Stocker,TE,,,40,8,24
9510,282,Lew Nichols,RB,PIT,,84,17,24
11600,283,Ja'Tavion Sanders,TE,CAR,,41,9,24
11626,284,Xavier Legette,WR,CAR,,107,22,24
9503,285,Jacob Copeland,WR,,,108,22,24
9498,286,Jadon Haselwood,WR,,,109,22,24
11596,287,Ben Sinnott,TE,WAS,,42,9,24
13403,288,Jam Miller,RB,,,85,17,24
9499,289,Bryce Ford-Wheaton,WR,,,110,22,25
12544,290,LeQuint Allen,RB,JAX,,86,18,25
9495,291,Rakim Jarrett,WR,,,111,23,25
9486,292,Dontayvion Wicks,WR,GB,,112,23,25
5848,293,Marquise Brown,WR,PHI,,113,23,25
13348,294,J'Mari Taylor,RB,,,87,18,25
9496,295,Sam James,WR,,,114,23,25
12541,296,Dont'e Thornton,WR,LV,,115,23,25
6826,297,Cole Kmet,TE,CHI,,43,9,25
11571,298,Isaiah Davis,RB,NYJ,,88,18,25
7828,299,Noah Gray,TE,KC,,44,9,25
4993,300,Mike Gesicki,TE,CIN,,45,9,25
10444,301,Cedric Tillman,WR,CLE,,116,24,26
13333,302,Deion Burks,WR,,,117,24,26
8188,303,Tyquan Thornton,WR,KC,,118,24,26
8119,304,Jahan Dotson,WR,ATL,,119,24,26
12505,305,Jalen Royals,WR,KC,,120,24,26
9479,306,Darnell Washington,TE,PIT,,46,10,26
13282,307,Jack Endries,TE,,,47,10,26
9501,308,DeMario Douglas,WR,NE,,121,25,26
12531,309,Trevor Etienne,RB,CAR,,89,18,26
8172,310,Greg Dulcich,TE,MIA,,48,10,26
8931,311,Josh Ali,WR,,,122,25,26
902,312,Dwayne Harris,WR,,,123,25,26
9483,313,Zack Kuntz,TE,MIA,,49,10,27
9491,314,Ty Scott,WR,,,124,25,27
886,315,Taiwan Jones,RB,,,90,18,27
8820,316,Troy Hairston,RB,,,91,19,27
8924,317,Thomas Odukoya,TE,,,50,10,27
8934,318,Clint Ratkovich,FB,,,2,1,27
9489,319,Justin Shorter,WR,LV,,125,25,27
9223,320,Tiyon Evans,RB,,,92,19,27
12658,321,Jackson Hawes,TE,BUF,,51,11,27
8890,322,Naz Bohannon,TE,,,52,11,27
8783,323,Kendric Pryor,WR,CIN,,126,26,27
8908,324,Brandon Lewis,WR,,,127,26,27
8825,325,Kekoa Crawford,WR,,,128,26,28
8888,326,Kameron Brown,WR,,,129,26,28
8891,327,Ryan McDaniel,WR,,,130,26,28
8858,328,Keshunn Abram,WR,,,131,27,28
8755,329,Kaden Davis,WR,,,132,27,28
8928,330,Daylen Baldwin,WR,,,133,27,28
8876,331,Kevin Kassis,WR,,,134,27,28
8921,332,Maurice Alexander,WR,CHI,,135,27,28
8240,333,BJ Baylor,RB,,,93,19,28
8878,334,Jared Scott,TE,,,53,11,28
8747,335,Roger Carter,TE,,,54,11,28
8732,336,Raleigh Webb,WR,,,136,28,28
8801,337,Dennis Houston,WR,TB,,137,28,29
8656,338,Tyshaun James,WR,,,138,28,29
8905,339,Travis Koontz,TE,,,55,11,29
8813,340,Anthony Turner,WR,,,139,28,29
8633,341,Stephon Robinson,WR,,,140,28,29
8721,342,De'Montre Tuggle,RB,,,94,19,29
8663,343,Jared Bernhardt,WR,,,141,29,29
8769,344,Josh Bist,TE,,,56,12,29
8700,345,Savon Scarver,WR,,,142,29,29
8699,346,Cyrus Holder,WR,,,143,29,29
8246,347,Bryant Koback,RB,,,95,19,29
8568,348,John Lovett,RB,,,96,20,29
8690,349,Jake Herslow,WR,,,144,29,30
8778,350,Justin Rigg,TE,,,57,12,30
8194,351,Jashaun Corbin,RB,,,97,20,30
8613,352,Taysir Mack,WR,,,145,29,30
8697,353,Kevin Shaa,WR,,,146,30,30
8628,354,Jontre Kirklin,WR,,,147,30,30
8184,355,D'Vonte Price,RB,,,98,20,30
8423,356,Brittain Brown,RB,CHI,,99,20,30
8223,357,Velus Jones,WR,SEA,,148,30,30
8757,358,Rodney Williams,TE,,,58,12,30
8549,359,Trevon Clark,WR,,,149,30,30
8751,360,Dylan Parham,TE,,,59,12,30
8571,361,Ra'Shaun Henry,WR,,,150,30,31
8638,362,Grayson Gunter,TE,,,60,12,31
8581,363,Trevon Bradford,WR,,,151,31,31
829,364,Andy Dalton,QB,PHI,,52,11,31
8195,365,Ronnie Rivers,RB,LAR,,100,20,31
8543,366,Drew Estrada,WR,,,152,31,31
8621,367,Garrett Walston,TE,,,61,13,31
868,368,Virgil Green,TE,,,62,13,31
8559,369,Josh Babicz,TE,,,63,13,31
8442,370,Jarrett Guarantano,QB,,,53,11,31
8583,371,Stone Smartt,TE,PHI,,64,13,31
8500,372,John FitzPatrick,TE,,,65,13,31
8539,373,Seth Green,TE,,,66,14,32
8253,374,Deven Thompkins,WR,ATL,,153,31,32
10231,375,Elijah Higgins,TE,ARI,,67,14,32
3516,376,Mitch Mathews,WR,,,154,31,32
8092,377,Corey Taylor,RB,,,101,21,32
8255,378,Raheem Blackshear,RB,,,102,21,32
8407,379,T.J. Pledger,RB,,,103,21,32
6588,380,Tom Kennedy,WR,DET,,155,31,32
7424,381,Anthony Jones,RB,,,104,21,32
8226,382,Greg Bell,RB,,,105,21,32
8239,383,Ricky Person,RB,,,106,22,32
8218,384,Max Borghi,RB,,,107,22,32
8189,385,Trestan Ebner,RB,,,108,22,33
8179,386,Snoop Conner,RB,,,109,22,33
8153,387,Isaiah Spiller,RB,,,110,22,33
8595,388,Kyric McGowan,WR,,,156,32,33
8187,389,CJ Verdell,RB,,,111,23,33
8436,390,Neil Pau'u,WR,,,157,32,33
8435,391,Kwamie Lassiter,WR,,,158,32,33
3052,392,Kendrick Ings,WR,,,159,32,33
8523,393,Nick Muse,TE,,,68,14,33
8174,394,Kevin Harris,RB,,,112,23,33
6202,395,Jakob Johnson,FB,,,3,1,33
8439,396,Demetris Robertson,WR,,,160,32,33
8410,397,Jequez Ezzard,WR,,,161,33,34
8437,398,Thomas Hennigan,WR,,,162,33,34
8420,399,Jack Sorenson,WR,,,163,33,34
8250,400,Tay Martin,WR,,,164,33,34
